return_id,sales_id,return_date,return_amount,return_reason
1107,19271,2023-06-04,3854.784003855265,Damaged
1108,24039,2024-01-08,3964.617950640854,Late Delivery
1109,23367,2023-11-08,1653.380910864318,Damaged
1110,10551,2023-08-04,1100.9052489100409,Other
1111,17967,2022-07-24,1308.450644076087,Damaged
1112,2574,2023-10-25,8498.94382262413,Late Delivery
1113,10537,2022-06-26,3835.3527673525186,Other
1114,9911,2022-05-13,13477.293006759655,Damaged
1115,8738,2022-07-19,4849.056990014893,Other
1116,12221,2022-09-10,5408.799057771663,Damaged
1117,24100,2022-07-03,6005.922402296193,Other
1118,4729,2023-01-14,3483.1729650177144,Late Delivery
1119,3750,2023-08-17,10539.038574428047,Late Delivery
1120,21540,2022-07-19,1032.6394713007317,Damaged
1121,22815,2022-12-19,5215.8711572160355,Damaged
1122,436,2023-04-03,14626.529573566748,Damaged
1123,10824,2023-06-04,13674.55795195917,Late Delivery
1124,12355,2022-08-26,7270.671928671313,Other
1125,21912,2023-11-13,11844.381095405413,Late Delivery
1126,21429,2023-10-23,7172.874890109364,Damaged
1127,26315,2023-02-06,8410.680745673255,Other
1128,26559,2023-04-15,4726.842075437457,Late Delivery
1129,12549,2023-02-03,3320.578163712487,Other
1130,6119,2023-01-14,2820.807243516517,Late Delivery
1131,7206,2023-11-14,9769.58478340763,Damaged
1132,9083,2023-06-11,1770.3624375104907,Damaged
1133,24916,2023-11-19,4931.122808758112,Other
1134,1282,2023-06-18,12919.902141520794,Damaged
1135,5385,2022-10-15,2886.6277166485597,Late Delivery
1136,9457,2022-05-28,4056.3235603110174,Late Delivery
1137,11786,2022-05-29,3951.1698155721165,Other
1138,22362,2023-03-15,1410.7791314268568,Late Delivery
1139,21281,2024-01-09,6060.312703381701,Other
1140,26222,2023-12-31,8773.901160292322,Damaged
1141,6464,2022-10-17,5611.770557257381,Other
1142,20533,2023-08-26,14822.632739074847,Other
1143,17633,2023-08-13,1481.5828725129277,Damaged
1144,3946,2023-03-03,715.0966560503147,Late Delivery
1145,7790,2022-10-19,12407.09532499193,Late Delivery
1146,18152,2022-04-14,5450.483641787874,Late Delivery
1147,24068,2022-06-04,4304.573330863697,Other
1148,25762,2022-05-10,3355.2519500744506,Damaged
1149,940,2022-09-27,2886.1233976979374,Damaged
1150,5324,2023-09-12,7750.941802614534,Late Delivery
1151,14267,2023-04-15,8645.122411244582,Late Delivery
1152,7159,2022-08-19,3761.6311316886663,Late Delivery
1153,22829,2023-10-27,2446.342648182174,Other
1154,10339,2023-11-02,12380.781819738124,Late Delivery
1155,26427,2023-02-16,5370.749546767384,Damaged
1156,14090,2022-01-25,531.315421840686,Damaged
1157,5317,2023-01-09,12794.56081916462,Late Delivery
1158,23902,2022-03-21,569.5842240292684,Late Delivery
1159,12628,2023-12-13,3875.5102608649563,Late Delivery
1160,1490,2023-03-02,2963.1599609075042,Late Delivery
1161,21422,2023-01-19,15118.439491700428,Other
1162,3729,2024-01-21,5333.979638546188,Damaged
1163,24285,2022-10-28,1958.0605406504085,Damaged
1164,9865,2022-12-06,1512.303571033899,Other
1165,11481,2023-04-13,2363.941569457931,Damaged
1166,16745,2023-11-27,1832.0819704752394,Other
1167,6500,2022-07-15,3592.386702028097,Damaged
1168,9226,2022-05-02,5725.648142316925,Late Delivery
1169,21711,2022-03-15,6827.161539952389,Late Delivery
1170,20918,2022-08-11,2047.6284520172253,Other
1171,2647,2023-08-15,2833.087882912207,Other
1172,4923,2022-07-30,12026.104425530268,Damaged
1173,9885,2022-01-26,2921.1505522676252,Other
1174,6335,2023-07-27,4179.673230253766,Late Delivery
1175,24971,2023-01-10,764.8425021890434,Damaged
1176,11201,2023-10-31,6311.628622789205,Other
1177,8964,2022-11-16,11331.907148926648,Late Delivery
1178,867,2022-03-23,2512.344518644502,Other
1179,23502,2022-02-07,8507.433028796111,Other
1180,26098,2022-02-19,4682.996536340369,Other
1181,14231,2022-05-09,13722.16841024996,Other
1182,25418,2022-09-04,16104.178624290375,Other
1183,17473,2023-08-17,5728.516090096896,Other
1184,18331,2022-02-06,8620.201272589979,Other
1185,19579,2023-06-30,489.3370360161142,Late Delivery
1186,12812,2023-07-16,1541.6910974372092,Late Delivery
1187,13964,2023-02-09,5001.552901144998,Other
1188,20862,2023-06-21,7581.499653794682,Other
1189,24686,2022-08-25,2813.6562603173843,Late Delivery
1190,19589,2022-02-24,2947.341113257903,Late Delivery
1191,18658,2023-02-01,9767.192701185671,Late Delivery
1192,7897,2022-06-26,2307.0333213011563,Other
1193,2832,2022-10-07,5854.540790920799,Other
1194,8829,2022-12-09,9499.115423391253,Late Delivery
1195,5127,2023-02-05,7397.120901654087,Damaged
1196,20815,2023-01-03,6171.539809585456,Late Delivery
1197,3297,2022-02-20,3517.7490495769443,Late Delivery
1198,24462,2023-08-22,1665.5186629295126,Other
1199,7566,2023-06-28,7091.438510545762,Damaged
1200,8216,2022-07-26,6778.864978929385,Late Delivery
1201,12507,2023-04-11,3992.354047055632,Other
1202,1772,2022-11-05,11750.834842131988,Other
1203,4232,2024-01-20,587.9801903658754,Late Delivery
1204,7536,2022-04-23,1082.288190667639,Damaged
1205,3157,2022-05-11,3450.7538950903645,Damaged
1206,15881,2023-08-17,2177.172606978083,Other
1207,18837,2022-04-24,10935.508269760036,Other
1208,7257,2022-01-18,3802.213467276623,Late Delivery
1209,14534,2022-09-11,3189.945421410519,Late Delivery
1210,23287,2022-11-20,13029.044166871847,Damaged
1211,18176,2022-11-22,6617.376051599191,Other
1212,19347,2024-01-12,4787.311441968152,Other
1213,25095,2022-07-13,8276.276318121649,Other
1214,19871,2023-12-01,2840.9987113675757,Late Delivery
1215,19269,2022-06-11,18488.04163000819,Other
1216,12107,2023-01-21,6315.054970339557,Late Delivery
1217,19430,2022-02-24,8913.447787755516,Damaged
1218,15118,2022-09-09,1792.6768265707585,Late Delivery
1219,10257,2022-01-26,2195.2104216577727,Other
1220,12930,2022-03-03,2650.2484914662546,Damaged
1221,17625,2022-07-22,7046.269195054545,Late Delivery
1222,10547,2022-09-09,10593.146935126057,Damaged
1223,11234,2023-07-13,943.3932626122468,Damaged
1224,19288,2023-01-25,14372.269142282606,Damaged
1225,26331,2022-07-13,5546.823161358485,Damaged
1226,26502,2023-10-21,6124.373047409854,Other
1227,7984,2022-11-26,4895.127318498976,Other
1228,1278,2023-05-29,1936.7415757117196,Other
1229,21658,2023-06-02,11894.744184178568,Damaged
1230,13559,2023-06-23,15081.653898136585,Late Delivery
1231,26328,2023-07-06,932.4526978272828,Damaged
1232,2367,2023-03-06,11817.714703603706,Late Delivery
1233,6784,2022-10-04,2842.371602663019,Other
1234,6326,2023-11-26,2333.3141865750563,Other
1235,9260,2022-06-11,6700.876829022363,Other
1236,26936,2023-02-12,820.7195887522423,Late Delivery
1237,22845,2022-12-10,2768.97967485654,Other
1238,24622,2022-09-15,2160.936551143323,Other
1239,8644,2023-04-25,9654.314684290819,Damaged
1240,5228,2024-01-15,13944.50302482379,Late Delivery
1241,12745,2022-06-26,2536.268851246137,Other
1242,24979,2023-12-04,11611.582858377147,Late Delivery
1243,23758,2022-07-13,8003.547250822643,Damaged
1244,8741,2023-12-25,6716.095372590233,Damaged
1245,5187,2022-06-15,6807.1750933226685,Damaged
1246,1713,2022-08-01,1976.58153554352,Late Delivery
1247,5206,2022-10-02,15948.557379903717,Late Delivery
1248,20999,2022-08-21,11857.469203411725,Late Delivery
1249,25356,2023-05-10,13745.991653608246,Other
1250,14209,2023-06-08,5832.48790240805,Late Delivery
1251,11787,2022-12-16,6249.1592548507,Other
1252,16578,2022-10-16,2194.6330871908776,Other
1253,11685,2024-01-07,11044.01289791934,Damaged
1254,2885,2022-02-28,3303.7940857335343,Damaged
1255,24953,2023-08-03,2829.7679032733427,Late Delivery
1256,6575,2023-06-20,17062.500403626433,Damaged
1257,5987,2022-11-19,10655.044884407887,Late Delivery
1258,10425,2022-04-03,12689.118659444664,Other
1259,16151,2023-10-12,3676.388351797311,Late Delivery
1260,6881,2023-02-20,5046.779446336049,Late Delivery
1261,7774,2023-06-26,7072.166140249747,Late Delivery
1262,22656,2022-08-05,3152.2424009018805,Other
1263,2692,2022-08-04,3275.4682293592923,Late Delivery
1264,25277,2023-04-06,1164.0315646904337,Damaged
1265,6067,2023-12-20,19474.77277232547,Other
1266,8580,2022-05-26,9875.569029830489,Damaged
1267,6775,2022-11-05,2985.992125552147,Other
1268,8866,2023-02-18,3592.913126129514,Other
1269,21533,2022-11-25,2887.7204856769217,Damaged
1270,11541,2023-05-20,9966.245960994274,Late Delivery
1271,18017,2022-05-23,893.2831348357231,Damaged
1272,22880,2023-08-19,2108.305584045737,Damaged
1273,4078,2023-04-12,14140.702409074693,Late Delivery
1274,439,2023-11-25,3352.1245768839067,Late Delivery
1275,6556,2023-02-01,18813.179373486128,Late Delivery
1276,5509,2023-02-14,23353.455174558163,Late Delivery
1277,26632,2023-06-21,4958.885587740879,Late Delivery
1278,19766,2022-09-24,14122.21983840932,Late Delivery
1279,15523,2022-08-13,2395.113591861882,Other
1280,9405,2022-01-24,2715.0817373324185,Damaged
1281,12822,2022-02-14,2795.4034516821516,Late Delivery
1282,13696,2022-05-19,3004.05585298423,Other
1283,19968,2023-03-02,4929.397227121613,Late Delivery
1284,20578,2022-11-25,4355.621393095439,Other
1285,21979,2023-05-25,2063.5034500606666,Damaged
1286,2265,2022-07-06,1264.3828910279026,Late Delivery
1287,24918,2024-01-03,2239.325768348029,Other
1288,8338,2024-01-01,6305.9529750230195,Damaged
1289,17371,2023-04-21,12640.919688977137,Other
1290,18620,2022-11-06,3222.7340045571373,Late Delivery
1291,7324,2022-04-01,1444.3996719618,Late Delivery
1292,24059,2023-01-24,3642.6245798413856,Late Delivery
1293,4248,2023-09-18,14965.788817737424,Late Delivery
1294,21555,2023-06-04,7288.72821913949,Other
1295,1003,2022-06-12,8882.267314706327,Damaged
1296,22433,2022-06-29,2985.0601057544586,Late Delivery
1297,6332,2023-01-30,1885.2842677069305,Damaged
1298,7861,2023-09-29,3251.8724850252715,Other
1299,15732,2023-10-22,5402.395101203164,Damaged
1300,11255,2024-01-03,5914.34766023473,Late Delivery
1301,22852,2024-01-02,8358.518323357348,Other
1302,3306,2022-09-05,6202.255326053603,Late Delivery
1303,10017,2022-12-29,3094.2982517732867,Late Delivery
1304,19745,2023-08-18,478.86696724176153,Damaged
1305,2785,2022-07-25,2782.377377818543,Late Delivery
1306,7295,2022-11-18,9524.375197338097,Late Delivery
1307,658,2023-03-04,6027.704667952344,Damaged
1308,10292,2023-12-06,611.8360545622713,Other
1309,24803,2023-01-31,11519.823681737516,Other
1310,8687,2023-10-04,3913.3529355965297,Other
1311,6244,2023-09-28,1024.5092591249888,Damaged
1312,2537,2022-09-01,13087.499460448986,Other
1313,8694,2023-12-31,2820.813165735657,Other
1314,14859,2023-09-24,1492.035202038696,Damaged
1315,14989,2023-01-06,8337.487995481313,Other
1316,14201,2023-10-16,6187.788956437713,Damaged
1317,5959,2024-01-22,11238.189935418939,Other
1318,12552,2022-01-19,1648.901497456334,Other
1319,3304,2022-03-23,13090.151189673017,Late Delivery
1320,15419,2023-07-15,3813.305015171015,Late Delivery
1321,2714,2022-10-12,7298.504902284772,Damaged
1322,17094,2023-07-28,7428.966719172451,Other
1323,2004,2024-01-13,1462.3416127196026,Other
1324,538,2022-11-08,1335.699438019866,Other
1325,17119,2023-02-20,15122.026071367985,Late Delivery
1326,15053,2023-06-03,3335.2726456066607,Late Delivery
1327,26960,2023-07-01,5869.162485114575,Late Delivery
1328,15165,2023-12-27,13485.56548637909,Other
1329,4652,2023-04-24,6060.521695695643,Other
1330,8639,2022-07-19,10777.522610471537,Damaged
1331,15331,2022-04-13,2451.736895807648,Late Delivery
1332,22783,2022-03-19,12406.766343250032,Late Delivery
1333,5707,2023-08-22,11541.040788506523,Late Delivery
1334,19779,2023-07-08,3545.312004120779,Late Delivery
1335,14418,2023-07-06,2889.0219296891023,Other
1336,7594,2022-07-23,7052.262168912809,Late Delivery
1337,22552,2023-08-13,2754.9499551589806,Late Delivery
1338,2449,2023-01-18,14812.047674573292,Damaged
1339,11359,2023-05-08,8662.499210568385,Other
1340,13078,2023-12-26,8316.725314408617,Late Delivery
1341,18951,2023-08-27,11514.295465208917,Late Delivery
1342,14391,2022-04-01,7763.948170288368,Other
1343,15023,2024-01-03,2022.6694740547734,Damaged
1344,16978,2023-01-22,9094.910153640614,Damaged
1345,11414,2022-10-04,2894.967101654248,Damaged
1346,19912,2023-03-25,3073.208193732365,Late Delivery
1347,14766,2023-03-20,5729.111301678039,Other
1348,12850,2022-03-12,1942.7721912941174,Other
1349,18164,2022-09-05,4071.880042885738,Other
1350,16311,2022-02-23,7221.008046008485,Late Delivery
1351,1491,2022-05-12,6829.516252426525,Late Delivery
1352,18887,2023-09-03,2084.308068806799,Late Delivery
1353,1146,2022-05-03,11105.558334327015,Late Delivery
1354,12020,2022-02-06,14575.270339081433,Damaged
1355,9190,2023-02-03,8425.991343918746,Other
1356,792,2023-03-26,4685.622676283191,Damaged
1357,21819,2022-05-28,3957.030549188623,Late Delivery
1358,12614,2023-01-23,9488.302843387452,Late Delivery
1359,23396,2022-03-22,7583.042138477176,Late Delivery
1360,13328,2022-09-24,11228.360740824797,Damaged
1361,2611,2023-02-07,2397.7542948872506,Damaged
1362,16353,2023-01-10,1154.0279546907664,Other
1363,23266,2023-02-10,18269.76757007706,Other
1364,18754,2023-07-27,4730.071767088199,Other
1365,21297,2023-01-20,11320.105241473666,Late Delivery
1366,15046,2022-04-08,4824.143591037306,Late Delivery
1367,24126,2023-11-12,6543.170319285455,Other
1368,4409,2022-12-23,12321.941799066499,Other
1369,1665,2023-07-22,3487.97703376384,Late Delivery
1370,26988,2023-01-28,3979.434446674485,Damaged
1371,1732,2023-06-13,4269.070594191394,Late Delivery
1372,22627,2023-04-09,5603.647226265652,Damaged
1373,6561,2022-08-28,9829.343988603208,Damaged
1374,22757,2022-08-15,3798.8944457216303,Late Delivery
1375,22602,2023-12-22,1245.1061359595408,Damaged
1376,20625,2023-12-02,3537.1645665576207,Late Delivery
1377,17962,2023-09-23,3891.2996860246753,Damaged
1378,19001,2022-07-28,10376.355768802083,Late Delivery
1379,21754,2024-01-04,14843.024739121734,Damaged
1380,13815,2023-02-16,1624.747637590999,Late Delivery
1381,15106,2023-01-06,2821.29945755811,Other
1382,7531,2022-02-08,3305.141338801414,Other
1383,18745,2023-04-22,2252.200500364193,Damaged
1384,24798,2022-05-14,3832.5092175305876,Other
1385,1793,2023-07-24,921.2004703923063,Damaged
1386,14208,2023-03-03,3589.030920501777,Damaged
1387,11706,2024-01-11,3445.7654384550747,Other
1388,12069,2023-07-21,3900.86047445251,Damaged
1389,7637,2023-11-30,6191.8723887589185,Damaged
1390,3483,2023-08-05,880.9661496875218,Damaged
1391,13983,2022-04-07,1308.544509723498,Other
1392,21451,2022-10-12,2806.195022494467,Other
1393,24305,2023-08-21,8471.612147562066,Damaged
1394,14536,2022-11-10,2011.5467906483525,Other
1395,9048,2024-01-19,3081.3287702037583,Other
1396,23742,2022-06-03,5800.711032374357,Late Delivery
1397,13069,2023-11-13,4123.8547090088205,Late Delivery
1398,24088,2023-08-24,5841.85587391013,Late Delivery
1399,22003,2023-08-20,4419.53119518945,Damaged
1400,18666,2022-10-31,3095.5525447945665,Other
1401,15266,2022-02-24,3821.1729067755105,Late Delivery
1402,20050,2023-06-13,9747.864808555087,Other
1403,25299,2022-04-08,10123.510762082013,Damaged
1404,674,2023-10-18,13304.342102043824,Damaged
1405,6340,2023-01-08,5209.51579300933,Other
1406,15566,2023-01-01,2650.794204819358,Other
1407,1332,2022-07-09,10511.052177645743,Late Delivery
1408,15629,2022-10-08,8187.066309198474,Damaged
1409,1233,2023-12-16,8021.936028597865,Damaged
1410,12680,2022-03-30,5217.104925012009,Late Delivery
1411,16619,2023-09-22,3123.996943325219,Other
1412,22962,2022-08-16,8505.525803651422,Late Delivery
1413,4337,2023-07-23,10983.23967849741,Damaged
1414,6779,2023-11-26,2920.247486719155,Late Delivery
1415,23596,2022-08-18,4149.653529533533,Other
1416,971,2022-09-16,9461.147384089032,Damaged
1417,24816,2023-01-15,1613.0262449845213,Other
1418,2601,2023-02-22,3142.366493018304,Late Delivery
1419,12241,2023-11-12,3114.575049062175,Damaged
1420,18129,2022-11-06,9637.09220078495,Damaged
1421,17570,2022-09-17,5108.1136350711595,Damaged
1422,14185,2023-06-05,18251.267223238447,Other
1423,704,2023-01-23,5145.633717233127,Damaged
1424,2921,2022-05-18,691.8387114004186,Other
1425,22322,2022-09-09,8229.543540070112,Other
1426,6758,2023-01-14,3646.5990132803495,Late Delivery
1427,25181,2023-08-21,1438.5870617026706,Damaged
1428,7055,2023-03-31,2305.2071584515547,Late Delivery
1429,11116,2023-05-11,4536.315029583301,Damaged
1430,15572,2023-09-18,7322.458878147553,Damaged
1431,23407,2023-03-16,569.9729737293019,Damaged
1432,8375,2023-02-07,2860.349111866893,Late Delivery
1433,20669,2023-09-30,9888.612068988134,Damaged
1434,26101,2023-10-22,4016.9549844918934,Damaged
1435,12566,2022-03-12,6998.49556897814,Late Delivery
1436,26608,2023-12-03,1148.9537165291483,Damaged
1437,23079,2023-01-04,9576.516214709809,Damaged
1438,18269,2022-06-27,5458.960989257442,Other
1439,7100,2022-05-25,1270.8428175316155,Late Delivery
1440,16902,2023-04-25,16604.885748140303,Damaged
1441,16750,2023-09-19,1529.8815736217891,Other
1442,18014,2022-09-27,2977.6018100633155,Late Delivery
1443,3414,2023-01-09,4276.426715983682,Late Delivery
1444,18676,2023-10-19,5883.63139176433,Damaged
1445,8552,2022-07-04,744.2718574293556,Other
1446,6738,2022-09-24,6724.7129804890865,Damaged
1447,7269,2023-02-02,10817.91916715166,Other
1448,11444,2022-02-11,7334.7386153617335,Other
1449,6264,2022-09-04,7984.304973003157,Damaged
1450,6757,2022-10-27,11549.64331477064,Other
1451,18087,2023-08-15,5223.4532033997375,Late Delivery
1452,24311,2022-10-01,575.2888589210628,Damaged
1453,10424,2022-07-19,1458.513067516224,Other
1454,11770,2022-03-11,10295.93896585098,Damaged
1455,1362,2024-01-05,1018.2577331690366,Other
1456,15290,2022-02-19,13642.623468056132,Other
1457,7056,2023-07-01,6100.704360374975,Other
1458,5113,2022-05-05,1752.5568144700876,Other
1459,20657,2023-07-23,6329.1447814148105,Other
1460,6645,2022-10-16,1452.7781760175208,Damaged
1461,7034,2022-10-27,10868.04067818307,Damaged
1462,2612,2023-04-26,1946.975229178291,Other
1463,20594,2022-05-27,6079.344217870726,Late Delivery
1464,12295,2022-06-27,6014.73017555367,Other
1465,305,2023-08-21,6874.358012903654,Damaged
1466,7466,2023-02-09,5299.347612912641,Damaged
1467,19024,2023-02-01,7841.3122778933575,Damaged
1468,11826,2023-10-27,1087.1652176403759,Late Delivery
1469,24634,2023-09-10,4318.400663590403,Late Delivery
1470,8344,2022-05-11,12433.936722149982,Late Delivery
1471,25531,2023-12-14,11675.695436646283,Damaged
1472,222,2022-04-27,22062.602282143507,Damaged
1473,13373,2023-01-31,3391.70949560766,Damaged
1474,24288,2023-04-29,1516.831159053738,Damaged
1475,10228,2023-02-17,7960.294456095128,Other
1476,24038,2022-01-29,12893.384399531991,Late Delivery
1477,26394,2022-08-25,5486.004664946482,Other
1478,11333,2022-03-19,20537.495564019926,Late Delivery
1479,17897,2022-12-08,2518.7876512280272,Other
1480,8113,2022-08-23,987.4983278786359,Other
1481,12158,2022-04-13,5571.827062329019,Other
1482,819,2023-12-15,1323.114602036549,Damaged
1483,131,2023-10-20,11087.320765624949,Other
1484,9890,2023-12-09,5778.041664390744,Damaged
1485,8290,2022-11-23,4867.52530991868,Damaged
1486,26743,2023-10-06,8879.540889083972,Other
1487,7207,2022-02-23,15742.18522447108,Damaged
1488,22120,2023-09-27,4439.163063964209,Other
1489,1661,2023-11-14,7977.938464096044,Late Delivery
1490,21254,2022-08-18,11630.047839951776,Late Delivery
1491,5223,2023-09-03,4989.539476795929,Damaged
1492,21517,2022-09-09,10165.322802482153,Other
1493,21617,2022-08-15,813.2416087844275,Damaged
1494,6344,2022-10-16,1819.830647365409,Other
1495,21677,2023-03-22,2129.9652995036063,Other
1496,275,2022-01-17,470.40174064356785,Damaged
1497,18902,2022-11-08,16012.074486977759,Damaged
1498,836,2022-10-25,1741.1494204092285,Damaged
1499,2233,2022-05-19,3354.1920709695605,Other
1500,2802,2022-01-20,14843.014103435682,Damaged
1501,4878,2023-07-21,12086.699855693396,Damaged
1502,5865,2022-08-25,3684.5959343308305,Other
1503,21905,2023-07-15,3194.1677912087475,Other
1504,20574,2023-05-31,9654.636801744406,Late Delivery
1505,7360,2023-01-01,7064.020813169978,Damaged
1506,2988,2023-07-24,5447.112812512212,Late Delivery
1507,11044,2023-07-03,2721.547114559289,Other
1508,26536,2022-06-09,941.3030910112602,Late Delivery
1509,4796,2023-06-27,3778.003412264072,Damaged
1510,503,2022-06-18,2651.5007249227056,Damaged
1511,1740,2023-12-13,1241.3367401246978,Late Delivery
1512,987,2022-03-04,12681.894137830812,Damaged
1513,6260,2022-07-04,2425.4883868281163,Damaged
1514,13466,2023-12-07,11773.860996287403,Damaged
1515,13879,2023-12-17,2620.103493004035,Other
1516,19106,2022-07-29,2356.9071018179843,Damaged
1517,12921,2022-07-25,551.3333739253117,Other
1518,2840,2023-11-15,6870.280019035748,Other
1519,25398,2023-09-21,462.7295407910568,Other
1520,9706,2023-05-29,2606.957632454274,Late Delivery
1521,16215,2022-01-31,20434.725743707662,Damaged
1522,3917,2022-09-22,2043.2144151143568,Late Delivery
1523,20436,2022-11-07,11600.455635572765,Other
1524,10027,2022-05-31,12695.469662248333,Other
1525,10125,2022-05-11,13302.329769662632,Damaged
1526,18649,2023-07-07,9852.253996143969,Other
1527,19495,2023-11-05,4378.216042794633,Damaged
1528,19165,2023-03-24,1279.9874890070012,Late Delivery
1529,23015,2022-11-12,5572.701656829031,Other
1530,3199,2023-08-06,1701.8625089141676,Other
1531,6796,2023-11-15,9546.411138361666,Late Delivery
1532,19231,2023-11-03,2569.9587423537077,Late Delivery
1533,12100,2023-03-29,10713.556059001756,Other
1534,24837,2022-05-15,1652.5804789472693,Damaged
1535,12871,2023-11-02,11444.334146894938,Other
1536,18046,2023-12-10,2146.6003368979377,Damaged
1537,18822,2023-07-05,9452.161707914125,Other
1538,2262,2023-01-09,9746.883038275972,Damaged
1539,19935,2023-09-26,497.1513718008121,Late Delivery
1540,7789,2022-11-18,5980.261109095976,Damaged
1541,23724,2023-11-17,684.8409945589552,Damaged
1542,23296,2023-02-26,2124.750167024479,Late Delivery
1543,24188,2022-08-17,7310.366277175283,Late Delivery
1544,26909,2023-12-05,3650.101534365644,Damaged
1545,19567,2022-11-26,3811.655872935044,Late Delivery
1546,3550,2022-09-14,8059.9068897577135,Late Delivery
1547,23719,2022-11-12,13350.410823442315,Damaged
1548,5406,2022-05-25,7946.382782897939,Other
1549,21687,2022-04-30,1564.0122370896813,Damaged
1550,21872,2023-02-25,2272.1941232640906,Late Delivery
1551,6254,2023-12-20,861.5025381161382,Damaged
1552,12209,2023-05-05,15400.703131997521,Other
1553,19046,2022-05-13,10609.371034314114,Damaged
1554,16395,2023-07-18,9685.479136066324,Late Delivery
1555,6194,2022-02-06,16672.905311462844,Late Delivery
1556,20913,2023-10-31,15093.230698665804,Damaged
1557,26894,2023-08-30,3255.7250466864725,Late Delivery
1558,25825,2022-08-09,10099.567343685638,Late Delivery
1559,7624,2022-11-19,8385.045077030007,Damaged
1560,3835,2023-08-10,1568.4018372680441,Damaged
1561,20511,2022-02-01,3387.3242733867037,Late Delivery
1562,18593,2023-12-29,1796.9461852629215,Other
1563,7226,2022-10-31,10246.706278915053,Other
1564,11590,2022-11-22,13569.469643043296,Late Delivery
1565,3228,2022-09-28,998.0664907405571,Late Delivery
1566,18394,2023-01-15,2263.993561368627,Late Delivery
1567,490,2023-09-12,7499.828183041624,Other
1568,26242,2022-03-14,2734.2122984080597,Late Delivery
1569,17516,2023-03-01,1247.13675645854,Damaged
1570,11529,2023-03-23,8903.035256401192,Damaged
1571,15466,2023-10-30,2122.210530381593,Damaged
1572,9758,2022-03-08,6935.379700252196,Other
1573,10558,2022-05-13,2402.996701349882,Damaged
1574,16522,2022-12-21,15093.621420721192,Other
1575,11869,2022-07-14,11331.88934964384,Late Delivery
1576,6856,2022-01-20,3829.310939254752,Other
1577,5500,2023-09-14,12889.813201089835,Late Delivery
1578,22291,2022-09-18,13149.268967340995,Other
1579,11452,2023-12-05,15403.73176912271,Late Delivery
1580,10608,2023-03-04,3426.45921130864,Damaged
1581,15232,2023-08-14,11954.948624325434,Late Delivery
1582,8853,2022-05-14,1296.2320796256547,Late Delivery
1583,2505,2023-04-09,2049.8832000678167,Damaged
1584,13746,2023-11-23,6027.083024720452,Other
1585,15929,2022-10-07,585.4303178018484,Other
1586,15204,2023-08-06,3590.0124248821166,Damaged
1587,23919,2023-09-27,2824.069839762574,Late Delivery
1588,26735,2022-07-15,1758.6638762223688,Late Delivery
1589,9032,2023-08-07,4297.866656227387,Late Delivery
1590,5433,2023-08-26,3527.470666016126,Other
1591,16801,2022-10-16,1519.0957486228183,Other
1592,4391,2022-02-23,17561.69667537509,Late Delivery
1593,1608,2023-04-25,3965.0193447671772,Late Delivery
1594,4049,2023-02-09,11946.001926171079,Late Delivery
1595,302,2023-12-16,15486.095136856798,Other
1596,3135,2023-02-17,455.8533846870884,Damaged
1597,10147,2022-07-19,3348.329700798687,Other
1598,13194,2023-06-25,3779.256206953587,Late Delivery
1599,23386,2023-03-26,4817.083479143125,Damaged
1600,5882,2023-02-06,3712.665011809802,Other
1601,11107,2023-02-08,5335.351239611662,Other
1602,20373,2022-03-01,1284.0539234229661,Late Delivery
1603,25871,2022-02-07,2963.2957098059333,Damaged
1604,20167,2023-12-06,9146.172698499984,Damaged
1605,25225,2023-05-19,4221.696208962752,Late Delivery
1606,24245,2023-03-04,5041.392860370316,Damaged
1607,21150,2022-04-18,7501.847484784771,Other
1608,2912,2022-07-11,1229.8203774896187,Damaged
1609,13268,2023-06-25,6339.054983945598,Damaged
1610,14113,2022-11-13,3051.6101325977465,Other
1611,13786,2023-12-30,3348.088263541206,Other
1612,4722,2022-03-30,492.5583452269013,Other
1613,7711,2023-05-16,4096.219097192655,Late Delivery
1614,25858,2022-04-02,11050.360171655302,Other
1615,22250,2022-07-29,6820.735276583542,Late Delivery
1616,24226,2023-02-04,1830.3915526830933,Damaged
1617,3490,2023-04-29,3600.326485128688,Other
1618,277,2023-04-19,16235.018640237384,Damaged
1619,12550,2022-07-19,5642.109927193547,Late Delivery
1620,23468,2022-07-28,16935.72371387749,Damaged
1621,7252,2022-09-24,2084.5933401537386,Late Delivery
1622,26649,2022-11-12,11267.06563658934,Damaged
1623,5132,2022-04-11,13435.642087101827,Damaged
1624,24727,2022-09-03,11157.593928938186,Late Delivery
1625,23534,2023-12-13,8241.764441932466,Other
1626,6099,2022-07-21,16212.546399886613,Damaged
1627,9615,2022-06-04,13097.49144714104,Other
1628,20435,2022-09-19,11338.202548810737,Other
1629,24403,2022-07-28,7745.276068548,Late Delivery
1630,15581,2023-06-18,7418.666560847535,Damaged
1631,3093,2022-11-03,1550.6841049644397,Other
1632,24045,2023-09-06,6688.274394643132,Late Delivery
1633,7239,2023-01-23,577.489854207241,Late Delivery
1634,11950,2023-11-01,2941.2663825443506,Other
1635,10676,2022-01-17,7427.601738598473,Other
1636,6934,2023-01-27,4017.835780315425,Other
1637,7813,2023-02-05,14023.309773273137,Late Delivery
1638,8040,2022-02-14,16484.892214395848,Damaged
1639,12256,2022-09-24,4956.8446679903045,Other
