customer_id,customer_name,segment,signup_date
1361,Customer_1361,Consumer,2020-07-12
1362,Customer_1362,Corporate,2020-09-09
1363,Customer_1363,Corporate,2020-12-11
1364,Customer_1364,Corporate,2022-02-05
1365,Customer_1365,Consumer,2020-06-14
1366,Customer_1366,Consumer,2020-02-14
1367,Customer_1367,Consumer,2021-03-28
1368,Customer_1368,Consumer,2022-04-09
1369,Customer_1369,Consumer,2020-05-07
1370,Customer_1370,Corporate,2019-01-12
1371,Customer_1371,Consumer,2019-07-14
1372,Customer_1372,Corporate,2020-05-04
1373,Customer_1373,Consumer,2021-03-05
1374,Customer_1374,Home Office,2021-05-30
1375,Customer_1375,Corporate,2019-07-01
1376,Customer_1376,Home Office,2021-08-19
1377,Customer_1377,Corporate,2020-10-17
1378,Customer_1378,Home Office,2020-11-24
1379,Customer_1379,Consumer,2019-01-30
1380,Customer_1380,Consumer,2022-01-24
1381,Customer_1381,Consumer,2021-02-16
1382,Customer_1382,Corporate,2020-03-19
1383,Customer_1383,Home Office,2019-10-25
1384,Customer_1384,Consumer,2021-03-18
1385,Customer_1385,Home Office,2021-04-24
1386,Customer_1386,Home Office,2021-10-12
1387,Customer_1387,Consumer,2020-07-07
1388,Customer_1388,Consumer,2019-10-30
1389,Customer_1389,Home Office,2020-02-25
1390,Customer_1390,Consumer,2019-07-04
1391,Customer_1391,Consumer,2020-04-12
1392,Customer_1392,Consumer,2021-01-23
1393,Customer_1393,Corporate,2019-12-29
1394,Customer_1394,Home Office,2019-12-02
1395,Customer_1395,Home Office,2019-06-11
1396,Customer_1396,Corporate,2022-03-29
1397,Customer_1397,Home Office,2019-01-12
1398,Customer_1398,Consumer,2022-01-01
1399,Customer_1399,Home Office,2020-08-10
1400,Customer_1400,Consumer,2019-07-20
1401,Customer_1401,Corporate,2020-06-05
1402,Customer_1402,Consumer,2020-05-19
1403,Customer_1403,Home Office,2021-02-26
1404,Customer_1404,Home Office,2021-11-28
1405,Customer_1405,Home Office,2019-03-01
1406,Customer_1406,Corporate,2020-07-31
1407,Customer_1407,Corporate,2019-11-17
1408,Customer_1408,Home Office,2021-07-11
1409,Customer_1409,Consumer,2020-07-22
1410,Customer_1410,Corporate,2022-01-06
1411,Customer_1411,Home Office,2020-06-10
1412,Customer_1412,Home Office,2020-06-07
1413,Customer_1413,Corporate,2020-09-04
1414,Customer_1414,Corporate,2022-03-25
1415,Customer_1415,Corporate,2019-05-05
1416,Customer_1416,Consumer,2021-05-20
1417,Customer_1417,Consumer,2019-10-07
1418,Customer_1418,Home Office,2021-07-05
1419,Customer_1419,Corporate,2020-09-13
1420,Customer_1420,Consumer,2021-04-25
1421,Customer_1421,Corporate,2020-11-04
1422,Customer_1422,Home Office,2022-02-25
1423,Customer_1423,Consumer,2019-11-10
1424,Customer_1424,Consumer,2019-11-28
1425,Customer_1425,Consumer,2022-03-19
1426,Customer_1426,Home Office,2019-02-05
1427,Customer_1427,Corporate,2021-11-11
1428,Customer_1428,Consumer,2019-07-25
1429,Customer_1429,Home Office,2020-09-30
1430,Customer_1430,Corporate,2021-04-27
1431,Customer_1431,Home Office,2020-03-15
1432,Customer_1432,Corporate,2020-12-29
1433,Customer_1433,Home Office,2022-01-24
1434,Customer_1434,Corporate,2021-07-29
1435,Customer_1435,Consumer,2019-06-13
1436,Customer_1436,Corporate,2019-05-28
1437,Customer_1437,Home Office,2019-10-21
1438,Customer_1438,Home Office,2019-07-14
1439,Customer_1439,Corporate,2020-10-24
1440,Customer_1440,Consumer,2020-04-24
1441,Customer_1441,Consumer,2019-05-03
1442,Customer_1442,Corporate,2020-11-29
1443,Customer_1443,Corporate,2021-08-22
1444,Customer_1444,Home Office,2020-10-22
1445,Customer_1445,Consumer,2022-02-01
1446,Customer_1446,Corporate,2020-12-10
1447,Customer_1447,Consumer,2020-01-31
1448,Customer_1448,Corporate,2021-06-30
1449,Customer_1449,Corporate,2021-10-01
1450,Customer_1450,Consumer,2022-03-11
1451,Customer_1451,Corporate,2019-11-13
1452,Customer_1452,Corporate,2020-11-11
1453,Customer_1453,Home Office,2020-05-09
1454,Customer_1454,Corporate,2020-07-09
1455,Customer_1455,Corporate,2020-09-01
1456,Customer_1456,Corporate,2019-04-19
1457,Customer_1457,Home Office,2020-01-07
1458,Customer_1458,Consumer,2021-05-04
1459,Customer_1459,Home Office,2020-09-07
1460,Customer_1460,Home Office,2021-02-06
1461,Customer_1461,Consumer,2019-07-25
1462,Customer_1462,Home Office,2021-04-26
1463,Customer_1463,Consumer,2019-02-12
1464,Customer_1464,Home Office,2021-05-14
1465,Customer_1465,Consumer,2021-02-23
1466,Customer_1466,Corporate,2020-04-20
1467,Customer_1467,Home Office,2019-03-24
1468,Customer_1468,Home Office,2022-02-07
1469,Customer_1469,Home Office,2019-07-09
1470,Customer_1470,Home Office,2021-03-10
1471,Customer_1471,Corporate,2021-07-24
1472,Customer_1472,Home Office,2019-09-08
1473,Customer_1473,Corporate,2019-10-18
1474,Customer_1474,Corporate,2019-11-22
1475,Customer_1475,Corporate,2021-04-16
1476,Customer_1476,Corporate,2020-05-22
1477,Customer_1477,Consumer,2020-12-31
1478,Customer_1478,Consumer,2019-03-13
1479,Customer_1479,Home Office,2020-10-02
1480,Customer_1480,Consumer,2021-07-28
1481,Customer_1481,Consumer,2020-08-30
1482,Customer_1482,Home Office,2020-07-19
1483,Customer_1483,Home Office,2019-02-23
1484,Customer_1484,Home Office,2020-06-11
1485,Customer_1485,Consumer,2020-09-02
1486,Customer_1486,Consumer,2019-07-12
1487,Customer_1487,Home Office,2019-02-27
1488,Customer_1488,Corporate,2022-02-08
1489,Customer_1489,Home Office,2019-05-09
1490,Customer_1490,Corporate,2020-12-06
1491,Customer_1491,Corporate,2021-05-01
1492,Customer_1492,Home Office,2019-01-08
1493,Customer_1493,Home Office,2019-01-29
1494,Customer_1494,Home Office,2022-02-09
1495,Customer_1495,Consumer,2021-08-04
1496,Customer_1496,Corporate,2019-05-11
1497,Customer_1497,Consumer,2019-07-07
1498,Customer_1498,Consumer,2020-12-09
1499,Customer_1499,Home Office,2019-07-31
1500,Customer_1500,Consumer,2019-10-03
1501,Customer_1501,Home Office,2022-01-01
1502,Customer_1502,Corporate,2019-08-31
1503,Customer_1503,Home Office,2022-01-30
1504,Customer_1504,Consumer,2021-09-13
1505,Customer_1505,Consumer,2020-11-15
1506,Customer_1506,Home Office,2019-06-20
1507,Customer_1507,Home Office,2020-10-14
1508,Customer_1508,Consumer,2019-07-07
1509,Customer_1509,Corporate,2022-01-14
1510,Customer_1510,Corporate,2019-02-21
1511,Customer_1511,Home Office,2019-04-21
1512,Customer_1512,Corporate,2021-05-26
1513,Customer_1513,Consumer,2021-12-02
1514,Customer_1514,Home Office,2019-07-30
1515,Customer_1515,Consumer,2021-05-07
1516,Customer_1516,Consumer,2020-09-18
1517,Customer_1517,Corporate,2021-11-15
1518,Customer_1518,Home Office,2019-10-26
1519,Customer_1519,Home Office,2022-01-05
1520,Customer_1520,Corporate,2021-07-12
1521,Customer_1521,Consumer,2019-05-17
1522,Customer_1522,Consumer,2021-11-09
1523,Customer_1523,Consumer,2020-03-15
1524,Customer_1524,Consumer,2019-07-30
1525,Customer_1525,Home Office,2021-01-21
1526,Customer_1526,Home Office,2020-03-10
1527,Customer_1527,Corporate,2021-02-18
1528,Customer_1528,Corporate,2020-03-14
1529,Customer_1529,Home Office,2020-10-27
1530,Customer_1530,Home Office,2021-12-01
1531,Customer_1531,Consumer,2020-02-15
1532,Customer_1532,Consumer,2021-03-16
1533,Customer_1533,Corporate,2020-09-01
1534,Customer_1534,Home Office,2020-03-02
1535,Customer_1535,Corporate,2021-06-20
1536,Customer_1536,Home Office,2021-07-30
1537,Customer_1537,Consumer,2021-01-11
1538,Customer_1538,Corporate,2019-11-24
1539,Customer_1539,Corporate,2019-02-21
1540,Customer_1540,Home Office,2020-01-11
1541,Customer_1541,Consumer,2019-09-20
1542,Customer_1542,Corporate,2019-09-24
1543,Customer_1543,Consumer,2019-12-25
1544,Customer_1544,Corporate,2020-10-13
1545,Customer_1545,Consumer,2019-02-15
1546,Customer_1546,Home Office,2020-08-22
1547,Customer_1547,Corporate,2020-12-20
1548,Customer_1548,Corporate,2020-08-23
1549,Customer_1549,Consumer,2020-01-16
1550,Customer_1550,Consumer,2019-04-28
1551,Customer_1551,Corporate,2019-04-26
1552,Customer_1552,Home Office,2019-09-17
1553,Customer_1553,Consumer,2022-01-03
1554,Customer_1554,Consumer,2019-11-01
1555,Customer_1555,Consumer,2019-01-07
1556,Customer_1556,Corporate,2020-01-01
1557,Customer_1557,Corporate,2020-06-06
1558,Customer_1558,Corporate,2020-03-04
1559,Customer_1559,Corporate,2021-03-01
1560,Customer_1560,Home Office,2021-01-16
1561,Customer_1561,Home Office,2020-01-02
1562,Customer_1562,Corporate,2019-11-09
1563,Customer_1563,Home Office,2020-06-21
1564,Customer_1564,Consumer,2021-07-09
1565,Customer_1565,Consumer,2021-12-13
1566,Customer_1566,Consumer,2021-05-14
1567,Customer_1567,Corporate,2022-04-02
1568,Customer_1568,Consumer,2021-02-20
1569,Customer_1569,Home Office,2019-11-30
1570,Customer_1570,Corporate,2021-03-08
1571,Customer_1571,Home Office,2019-12-14
1572,Customer_1572,Consumer,2019-09-30
1573,Customer_1573,Consumer,2021-08-20
1574,Customer_1574,Consumer,2020-12-20
1575,Customer_1575,Corporate,2020-05-14
1576,Customer_1576,Home Office,2022-01-21
1577,Customer_1577,Corporate,2020-11-15
1578,Customer_1578,Corporate,2019-03-20
1579,Customer_1579,Consumer,2020-09-13
1580,Customer_1580,Corporate,2021-08-04
1581,Customer_1581,Corporate,2019-12-24
1582,Customer_1582,Consumer,2020-09-09
1583,Customer_1583,Corporate,2020-05-21
1584,Customer_1584,Consumer,2020-07-29
1585,Customer_1585,Consumer,2019-09-01
1586,Customer_1586,Consumer,2020-05-20
1587,Customer_1587,Consumer,2020-02-26
1588,Customer_1588,Corporate,2022-01-15
1589,Customer_1589,Consumer,2019-08-05
1590,Customer_1590,Consumer,2021-10-05
1591,Customer_1591,Corporate,2022-04-07
1592,Customer_1592,Corporate,2019-11-26
1593,Customer_1593,Home Office,2020-10-11
1594,Customer_1594,Corporate,2020-01-26
1595,Customer_1595,Corporate,2020-01-16
1596,Customer_1596,Home Office,2021-01-11
1597,Customer_1597,Corporate,2021-03-30
1598,Customer_1598,Corporate,2020-11-03
1599,Customer_1599,Corporate,2020-05-27
1600,Customer_1600,Corporate,2021-08-06
1601,Customer_1601,Home Office,2021-07-18
1602,Customer_1602,Corporate,2021-07-01
1603,Customer_1603,Corporate,2020-10-05
1604,Customer_1604,Home Office,2020-03-02
1605,Customer_1605,Consumer,2020-05-16
1606,Customer_1606,Home Office,2020-12-30
1607,Customer_1607,Consumer,2019-03-12
1608,Customer_1608,Home Office,2020-04-22
1609,Customer_1609,Home Office,2020-04-01
1610,Customer_1610,Corporate,2019-07-08
1611,Customer_1611,Consumer,2019-10-18
1612,Customer_1612,Corporate,2021-07-08
1613,Customer_1613,Consumer,2019-10-19
1614,Customer_1614,Home Office,2021-01-25
1615,Customer_1615,Home Office,2020-01-12
1616,Customer_1616,Consumer,2022-03-25
1617,Customer_1617,Corporate,2020-05-22
1618,Customer_1618,Corporate,2020-06-11
1619,Customer_1619,Corporate,2020-07-12
1620,Customer_1620,Corporate,2021-11-20
1621,Customer_1621,Home Office,2019-09-17
1622,Customer_1622,Home Office,2020-02-25
1623,Customer_1623,Home Office,2019-10-31
1624,Customer_1624,Home Office,2021-07-30
1625,Customer_1625,Home Office,2021-11-28
1626,Customer_1626,Corporate,2020-06-25
1627,Customer_1627,Corporate,2021-12-25
1628,Customer_1628,Corporate,2019-04-18
1629,Customer_1629,Corporate,2019-09-25
1630,Customer_1630,Home Office,2019-08-10
1631,Customer_1631,Home Office,2022-01-18
1632,Customer_1632,Home Office,2020-11-23
1633,Customer_1633,Consumer,2019-09-12
1634,Customer_1634,Corporate,2019-09-10
1635,Customer_1635,Corporate,2019-09-14
1636,Customer_1636,Home Office,2020-01-18
1637,Customer_1637,Corporate,2020-03-17
1638,Customer_1638,Corporate,2020-08-21
1639,Customer_1639,Home Office,2022-01-18
1640,Customer_1640,Consumer,2020-01-25
1641,Customer_1641,Consumer,2020-08-04
1642,Customer_1642,Consumer,2021-12-03
1643,Customer_1643,Home Office,2020-08-20
1644,Customer_1644,Corporate,2019-01-19
1645,Customer_1645,Home Office,2022-01-29
1646,Customer_1646,Home Office,2020-08-29
1647,Customer_1647,Corporate,2019-02-02
1648,Customer_1648,Consumer,2021-05-11
1649,Customer_1649,Consumer,2019-06-04
1650,Customer_1650,Home Office,2021-06-23
1651,Customer_1651,Consumer,2020-02-09
1652,Customer_1652,Home Office,2021-04-23
1653,Customer_1653,Home Office,2022-03-30
1654,Customer_1654,Corporate,2021-01-16
1655,Customer_1655,Corporate,2022-02-14
1656,Customer_1656,Corporate,2019-09-28
1657,Customer_1657,Home Office,2021-02-08
1658,Customer_1658,Corporate,2019-06-21
1659,Customer_1659,Consumer,2019-10-01
1660,Customer_1660,Consumer,2019-09-16
1661,Customer_1661,Home Office,2022-03-04
1662,Customer_1662,Home Office,2020-02-26
1663,Customer_1663,Corporate,2019-12-30
1664,Customer_1664,Home Office,2020-01-13
1665,Customer_1665,Home Office,2020-08-02
1666,Customer_1666,Consumer,2021-06-09
1667,Customer_1667,Consumer,2020-12-22
1668,Customer_1668,Corporate,2021-05-30
1669,Customer_1669,Home Office,2022-01-26
1670,Customer_1670,Home Office,2020-08-27
1671,Customer_1671,Consumer,2019-01-22
1672,Customer_1672,Home Office,2022-04-10
1673,Customer_1673,Consumer,2020-01-18
1674,Customer_1674,Corporate,2019-05-14
1675,Customer_1675,Consumer,2021-11-14
1676,Customer_1676,Home Office,2020-05-17
1677,Customer_1677,Corporate,2022-01-13
1678,Customer_1678,Consumer,2019-05-24
1679,Customer_1679,Consumer,2019-08-12
1680,Customer_1680,Corporate,2019-08-08
1681,Customer_1681,Corporate,2019-06-28
1682,Customer_1682,Consumer,2020-03-08
1683,Customer_1683,Home Office,2019-09-22
1684,Customer_1684,Consumer,2021-08-11
1685,Customer_1685,Corporate,2020-03-04
1686,Customer_1686,Consumer,2020-02-20
1687,Customer_1687,Corporate,2020-12-27
1688,Customer_1688,Corporate,2019-07-16
1689,Customer_1689,Home Office,2021-12-12
1690,Customer_1690,Corporate,2020-04-24
1691,Customer_1691,Corporate,2021-06-08
1692,Customer_1692,Home Office,2021-07-13
1693,Customer_1693,Corporate,2019-05-03
1694,Customer_1694,Home Office,2021-02-16
1695,Customer_1695,Home Office,2019-12-14
1696,Customer_1696,Corporate,2019-01-29
1697,Customer_1697,Corporate,2021-09-01
1698,Customer_1698,Consumer,2019-02-04
1699,Customer_1699,Home Office,2020-09-14
1700,Customer_1700,Consumer,2020-08-11
1701,Customer_1701,Corporate,2022-03-16
1702,Customer_1702,Consumer,2021-12-26
1703,Customer_1703,Home Office,2021-06-22
1704,Customer_1704,Consumer,2020-06-03
1705,Customer_1705,Home Office,2019-05-02
1706,Customer_1706,Corporate,2019-12-06
1707,Customer_1707,Corporate,2019-06-24
1708,Customer_1708,Home Office,2020-08-19
1709,Customer_1709,Corporate,2020-03-26
1710,Customer_1710,Corporate,2020-07-10
1711,Customer_1711,Corporate,2022-03-05
1712,Customer_1712,Corporate,2021-11-05
1713,Customer_1713,Home Office,2019-01-09
1714,Customer_1714,Consumer,2019-11-30
1715,Customer_1715,Consumer,2021-10-13
1716,Customer_1716,Corporate,2019-11-23
1717,Customer_1717,Consumer,2019-01-15
1718,Customer_1718,Consumer,2021-04-18
1719,Customer_1719,Corporate,2019-08-14
1720,Customer_1720,Corporate,2019-04-23
1721,Customer_1721,Consumer,2019-01-01
1722,Customer_1722,Home Office,2019-09-23
1723,Customer_1723,Corporate,2021-08-09
1724,Customer_1724,Home Office,2019-11-02
1725,Customer_1725,Consumer,2019-01-12
1726,Customer_1726,Corporate,2021-07-25
1727,Customer_1727,Home Office,2020-02-24
1728,Customer_1728,Corporate,2021-06-07
1729,Customer_1729,Consumer,2019-06-20
1730,Customer_1730,Home Office,2019-05-14
1731,Customer_1731,Consumer,2021-08-22
1732,Customer_1732,Consumer,2021-11-14
1733,Customer_1733,Corporate,2022-03-10
1734,Customer_1734,Home Office,2020-10-19
1735,Customer_1735,Consumer,2022-01-20
1736,Customer_1736,Consumer,2019-06-28
1737,Customer_1737,Home Office,2021-12-15
1738,Customer_1738,Consumer,2022-03-24
1739,Customer_1739,Consumer,2019-04-21
1740,Customer_1740,Home Office,2019-05-17
1741,Customer_1741,Home Office,2019-08-20
1742,Customer_1742,Home Office,2021-09-18
1743,Customer_1743,Home Office,2020-04-12
1744,Customer_1744,Corporate,2021-01-01
1745,Customer_1745,Home Office,2020-04-25
1746,Customer_1746,Corporate,2021-12-27
1747,Customer_1747,Corporate,2021-03-24
1748,Customer_1748,Corporate,2021-09-20
1749,Customer_1749,Consumer,2019-11-19
1750,Customer_1750,Corporate,2021-07-10
1751,Customer_1751,Corporate,2021-06-22
1752,Customer_1752,Consumer,2020-08-28
1753,Customer_1753,Consumer,2020-03-04
1754,Customer_1754,Consumer,2019-05-28
1755,Customer_1755,Home Office,2022-02-15
1756,Customer_1756,Consumer,2021-04-29
1757,Customer_1757,Consumer,2020-01-02
1758,Customer_1758,Corporate,2021-04-29
1759,Customer_1759,Consumer,2021-12-25
1760,Customer_1760,Home Office,2021-03-23
1761,Customer_1761,Consumer,2019-06-24
1762,Customer_1762,Home Office,2020-08-10
1763,Customer_1763,Consumer,2020-05-09
1764,Customer_1764,Consumer,2021-08-30
1765,Customer_1765,Consumer,2022-02-11
1766,Customer_1766,Consumer,2022-02-08
1767,Customer_1767,Home Office,2022-03-16
1768,Customer_1768,Home Office,2019-02-04
1769,Customer_1769,Corporate,2021-09-25
1770,Customer_1770,Home Office,2020-06-21
1771,Customer_1771,Consumer,2021-01-19
1772,Customer_1772,Corporate,2021-11-03
1773,Customer_1773,Corporate,2020-01-09
1774,Customer_1774,Corporate,2020-07-10
1775,Customer_1775,Consumer,2019-08-21
1776,Customer_1776,Home Office,2020-12-05
1777,Customer_1777,Consumer,2020-07-16
1778,Customer_1778,Corporate,2021-07-27
1779,Customer_1779,Consumer,2021-06-05
1780,Customer_1780,Consumer,2020-12-26
1781,Customer_1781,Home Office,2019-03-17
1782,Customer_1782,Home Office,2020-03-14
1783,Customer_1783,Corporate,2020-11-29
1784,Customer_1784,Consumer,2021-07-03
1785,Customer_1785,Consumer,2021-06-09
1786,Customer_1786,Home Office,2020-11-22
1787,Customer_1787,Consumer,2019-09-10
1788,Customer_1788,Consumer,2022-02-23
1789,Customer_1789,Consumer,2021-11-26
1790,Customer_1790,Home Office,2020-02-14
1791,Customer_1791,Corporate,2019-05-07
1792,Customer_1792,Corporate,2022-04-06
1793,Customer_1793,Consumer,2020-08-14
1794,Customer_1794,Corporate,2019-10-21
1795,Customer_1795,Home Office,2021-10-16
1796,Customer_1796,Home Office,2019-11-06
1797,Customer_1797,Corporate,2020-10-23
1798,Customer_1798,Corporate,2020-06-11
1799,Customer_1799,Consumer,2020-06-23
1800,Customer_1800,Corporate,2020-02-23
1801,Customer_1801,Consumer,2020-03-19
1802,Customer_1802,Consumer,2020-11-15
1803,Customer_1803,Home Office,2021-04-19
1804,Customer_1804,Home Office,2019-08-24
1805,Customer_1805,Home Office,2019-08-02
1806,Customer_1806,Home Office,2019-03-26
1807,Customer_1807,Corporate,2021-03-04
1808,Customer_1808,Home Office,2019-03-26
1809,Customer_1809,Corporate,2019-03-06
1810,Customer_1810,Home Office,2020-10-24
1811,Customer_1811,Corporate,2020-09-18
1812,Customer_1812,Consumer,2019-03-05
1813,Customer_1813,Corporate,2021-07-27
1814,Customer_1814,Corporate,2021-07-07
1815,Customer_1815,Home Office,2022-03-27
1816,Customer_1816,Corporate,2020-05-05
1817,Customer_1817,Consumer,2019-11-09
1818,Customer_1818,Consumer,2020-09-06
1819,Customer_1819,Home Office,2021-07-07
1820,Customer_1820,Consumer,2021-03-23
1821,Customer_1821,Corporate,2021-07-28
1822,Customer_1822,Consumer,2022-01-16
1823,Customer_1823,Home Office,2020-11-10
1824,Customer_1824,Corporate,2020-03-10
1825,Customer_1825,Home Office,2020-11-12
1826,Customer_1826,Corporate,2022-03-04
1827,Customer_1827,Consumer,2021-12-09
1828,Customer_1828,Home Office,2019-12-06
1829,Customer_1829,Home Office,2019-12-13
1830,Customer_1830,Corporate,2020-10-07
1831,Customer_1831,Home Office,2020-10-10
1832,Customer_1832,Corporate,2019-09-02
1833,Customer_1833,Corporate,2019-04-19
1834,Customer_1834,Corporate,2020-06-16
1835,Customer_1835,Corporate,2022-01-18
1836,Customer_1836,Consumer,2019-10-23
1837,Customer_1837,Corporate,2019-04-22
1838,Customer_1838,Home Office,2019-12-09
1839,Customer_1839,Consumer,2019-04-11
1840,Customer_1840,Home Office,2020-09-20
1841,Customer_1841,Consumer,2019-01-28
1842,Customer_1842,Corporate,2021-07-25
1843,Customer_1843,Consumer,2019-02-27
1844,Customer_1844,Consumer,2019-10-24
1845,Customer_1845,Home Office,2019-05-14
1846,Customer_1846,Home Office,2019-09-06
1847,Customer_1847,Corporate,2021-10-17
1848,Customer_1848,Consumer,2020-07-03
1849,Customer_1849,Consumer,2021-06-20
1850,Customer_1850,Consumer,2022-01-03
1851,Customer_1851,Corporate,2021-04-13
1852,Customer_1852,Corporate,2022-04-06
1853,Customer_1853,Corporate,2021-02-09
1854,Customer_1854,Corporate,2019-05-26
1855,Customer_1855,Corporate,2021-06-11
1856,Customer_1856,Home Office,2019-12-10
1857,Customer_1857,Consumer,2021-11-24
1858,Customer_1858,Consumer,2020-12-02
1859,Customer_1859,Consumer,2019-01-01
1860,Customer_1860,Consumer,2019-06-02
1861,Customer_1861,Consumer,2020-03-04
1862,Customer_1862,Consumer,2020-05-22
1863,Customer_1863,Consumer,2022-02-23
1864,Customer_1864,Consumer,2020-05-05
1865,Customer_1865,Home Office,2019-12-11
1866,Customer_1866,Consumer,2019-08-09
1867,Customer_1867,Home Office,2020-12-23
1868,Customer_1868,Corporate,2021-11-14
1869,Customer_1869,Consumer,2020-06-11
1870,Customer_1870,Corporate,2021-04-20
1871,Customer_1871,Corporate,2021-12-01
1872,Customer_1872,Corporate,2020-04-25
1873,Customer_1873,Home Office,2021-07-18
1874,Customer_1874,Corporate,2021-05-21
1875,Customer_1875,Corporate,2019-12-11
1876,Customer_1876,Corporate,2019-02-14
1877,Customer_1877,Consumer,2019-01-21
1878,Customer_1878,Consumer,2021-12-29
1879,Customer_1879,Home Office,2021-05-22
1880,Customer_1880,Home Office,2019-02-17
1881,Customer_1881,Consumer,2020-07-04
1882,Customer_1882,Home Office,2019-10-14
1883,Customer_1883,Consumer,2021-09-28
1884,Customer_1884,Corporate,2021-10-30
1885,Customer_1885,Corporate,2020-06-25
1886,Customer_1886,Home Office,2021-01-25
1887,Customer_1887,Consumer,2019-10-01
1888,Customer_1888,Consumer,2021-08-13
1889,Customer_1889,Home Office,2020-08-22
1890,Customer_1890,Consumer,2020-01-16
1891,Customer_1891,Corporate,2020-04-23
1892,Customer_1892,Home Office,2019-01-15
1893,Customer_1893,Home Office,2020-05-30
1894,Customer_1894,Consumer,2019-07-10
1895,Customer_1895,Home Office,2022-04-06
1896,Customer_1896,Consumer,2020-09-12
1897,Customer_1897,Consumer,2022-03-06
1898,Customer_1898,Consumer,2019-06-03
1899,Customer_1899,Consumer,2019-09-29
1900,Customer_1900,Consumer,2019-05-23
1901,Customer_1901,Home Office,2021-12-28
1902,Customer_1902,Corporate,2019-09-04
1903,Customer_1903,Corporate,2021-02-26
1904,Customer_1904,Home Office,2019-03-20
1905,Customer_1905,Home Office,2020-09-14
1906,Customer_1906,Corporate,2020-06-08
1907,Customer_1907,Corporate,2021-02-10
1908,Customer_1908,Corporate,2021-07-26
1909,Customer_1909,Corporate,2022-01-23
1910,Customer_1910,Corporate,2020-09-08
1911,Customer_1911,Consumer,2021-10-28
1912,Customer_1912,Home Office,2019-03-08
1913,Customer_1913,Consumer,2019-07-10
1914,Customer_1914,Corporate,2021-02-06
1915,Customer_1915,Corporate,2020-06-04
1916,Customer_1916,Corporate,2021-09-16
1917,Customer_1917,Consumer,2022-02-14
1918,Customer_1918,Consumer,2019-09-24
1919,Customer_1919,Corporate,2020-04-29
1920,Customer_1920,Consumer,2022-04-02
1921,Customer_1921,Consumer,2020-01-11
1922,Customer_1922,Corporate,2020-10-14
1923,Customer_1923,Consumer,2020-07-02
1924,Customer_1924,Home Office,2022-01-02
1925,Customer_1925,Home Office,2019-03-14
1926,Customer_1926,Home Office,2019-11-04
1927,Customer_1927,Home Office,2019-07-18
1928,Customer_1928,Corporate,2022-02-27
1929,Customer_1929,Corporate,2020-07-25
1930,Customer_1930,Corporate,2021-03-01
1931,Customer_1931,Home Office,2022-03-20
1932,Customer_1932,Home Office,2019-06-28
1933,Customer_1933,Consumer,2019-07-16
1934,Customer_1934,Consumer,2021-01-04
1935,Customer_1935,Home Office,2019-03-30
1936,Customer_1936,Home Office,2021-03-09
1937,Customer_1937,Home Office,2021-02-26
1938,Customer_1938,Home Office,2021-01-17
1939,Customer_1939,Consumer,2019-07-28
1940,Customer_1940,Home Office,2020-05-07
1941,Customer_1941,Consumer,2022-02-27
1942,Customer_1942,Home Office,2020-10-26
1943,Customer_1943,Home Office,2021-11-02
1944,Customer_1944,Home Office,2021-05-20
1945,Customer_1945,Consumer,2021-01-01
1946,Customer_1946,Consumer,2022-02-03
1947,Customer_1947,Corporate,2020-11-28
1948,Customer_1948,Home Office,2022-01-27
1949,Customer_1949,Corporate,2020-08-16
1950,Customer_1950,Corporate,2021-06-04
1951,Customer_1951,Consumer,2021-05-01
1952,Customer_1952,Consumer,2019-11-21
1953,Customer_1953,Corporate,2021-09-05
1954,Customer_1954,Home Office,2021-08-13
1955,Customer_1955,Consumer,2021-06-12
1956,Customer_1956,Home Office,2019-05-24
1957,Customer_1957,Home Office,2020-01-19
1958,Customer_1958,Corporate,2019-08-04
1959,Customer_1959,Corporate,2019-11-20
1960,Customer_1960,Corporate,2021-11-04
1961,Customer_1961,Corporate,2019-08-05
1962,Customer_1962,Consumer,2021-08-08
1963,Customer_1963,Consumer,2019-07-02
1964,Customer_1964,Corporate,2019-09-27
1965,Customer_1965,Consumer,2021-08-02
1966,Customer_1966,Corporate,2021-05-19
1967,Customer_1967,Home Office,2020-04-11
1968,Customer_1968,Home Office,2019-11-01
1969,Customer_1969,Home Office,2022-03-13
1970,Customer_1970,Corporate,2019-04-21
1971,Customer_1971,Home Office,2021-10-10
1972,Customer_1972,Consumer,2019-08-20
1973,Customer_1973,Home Office,2020-08-17
1974,Customer_1974,Home Office,2019-06-22
1975,Customer_1975,Home Office,2021-08-30
1976,Customer_1976,Consumer,2021-10-27
1977,Customer_1977,Corporate,2022-03-24
1978,Customer_1978,Consumer,2020-06-29
1979,Customer_1979,Corporate,2020-07-01
1980,Customer_1980,Corporate,2020-06-01
1981,Customer_1981,Home Office,2021-07-02
1982,Customer_1982,Corporate,2019-08-03
1983,Customer_1983,Consumer,2019-05-14
1984,Customer_1984,Consumer,2019-10-12
1985,Customer_1985,Corporate,2022-02-23
1986,Customer_1986,Home Office,2020-11-16
1987,Customer_1987,Home Office,2022-03-21
1988,Customer_1988,Consumer,2019-11-27
1989,Customer_1989,Home Office,2022-02-12
1990,Customer_1990,Corporate,2021-06-12
1991,Customer_1991,Corporate,2021-06-17
1992,Customer_1992,Consumer,2022-01-03
1993,Customer_1993,Corporate,2022-04-04
1994,Customer_1994,Consumer,2019-03-19
1995,Customer_1995,Corporate,2021-08-04
