sales_id,order_date,customer_id,product_id,region_id,quantity,unit_price,channel,sales_amount
13008,2023-07-04,3916,96,5,4,3073,Online,12292
13009,2023-07-10,3418,177,5,4,1459,Store,5836
13010,2022-03-15,1437,58,5,4,2886,Online,11544
13011,2023-03-14,2171,124,2,1,998,Store,998
13012,2022-08-14,764,1,2,4,1908,Online,7632
13013,2022-11-04,2368,141,5,1,4760,Online,4760
13014,2022-12-14,3982,181,4,2,3723,Online,7446
13015,2023-04-21,3409,21,3,3,4070,Online,12210
13016,2022-11-11,2206,1,5,2,4704,Store,9408
13017,2023-06-09,3399,159,3,1,4767,Store,4767
13018,2023-03-01,1685,61,2,2,1323,Online,2646
13019,2023-06-08,1089,3,4,4,1859,Store,7436
13020,2023-07-16,369,157,3,2,4458,Store,8916
13021,2022-09-06,870,176,2,5,3041,Online,15205
13022,2023-09-23,1028,82,1,5,3446,Online,17230
13023,2023-07-23,2734,190,2,3,1198,Store,3594
13024,2022-07-01,3720,25,5,2,2762,Online,5524
13025,2022-04-16,914,162,1,1,1973,Store,1973
13026,2022-07-10,1780,18,3,3,1404,Online,4212
13027,2022-05-17,3132,193,2,4,3737,Online,14948
13028,2023-12-01,3117,28,5,4,1597,Online,6388
13029,2022-04-30,2632,4,2,5,2931,Store,14655
13030,2022-03-13,1631,119,2,3,1061,Store,3183
13031,2022-05-11,543,116,3,4,641,Online,2564
13032,2023-04-02,2204,149,1,2,1668,Store,3336
13033,2023-04-24,2936,70,2,3,3791,Store,11373
13034,2022-02-21,752,21,4,2,3656,Store,7312
13035,2023-07-28,2112,94,3,2,4401,Online,8802
13036,2022-04-29,421,148,1,2,1244,Store,2488
13037,2022-09-21,2371,126,3,3,597,Online,1791
13038,2022-08-27,3181,169,5,3,2113,Online,6339
13039,2022-12-17,1487,181,3,5,2167,Store,10835
13040,2022-09-12,1604,121,3,3,1407,Store,4221
13041,2023-11-16,547,128,3,1,3170,Store,3170
13042,2022-11-05,2299,190,3,3,3689,Store,11067
13043,2023-08-30,866,31,1,5,4221,Online,21105
13044,2023-05-10,2558,100,4,3,2295,Store,6885
13045,2022-02-26,1572,153,5,1,884,Store,884
13046,2023-02-07,2489,69,3,3,2019,Online,6057
13047,2022-03-08,454,200,5,5,3720,Online,18600
13048,2022-02-15,2692,17,3,1,1371,Store,1371
13049,2023-08-29,2865,148,1,5,4681,Store,23405
13050,2023-10-12,1758,45,3,4,3211,Online,12844
13051,2023-01-04,679,111,2,2,1757,Online,3514
13052,2023-08-28,274,50,2,5,3070,Online,15350
13053,2022-08-20,60,179,3,4,4759,Store,19036
13054,2023-02-06,342,120,3,3,1343,Store,4029
13055,2023-07-15,1418,200,1,1,3335,Online,3335
13056,2022-01-23,2161,161,3,5,1003,Online,5015
13057,2023-07-28,3293,98,5,1,1055,Online,1055
13058,2022-09-24,1815,116,3,4,4654,Online,18616
13059,2022-04-28,2116,123,2,5,1058,Store,5290
13060,2023-08-23,1339,29,4,3,3975,Store,11925
13061,2023-08-24,467,150,5,3,1433,Online,4299
13062,2022-02-24,2906,195,2,3,2814,Store,8442
13063,2022-06-02,2311,3,1,2,609,Store,1218
13064,2022-08-27,3853,6,5,3,694,Store,2082
13065,2022-09-22,3203,168,4,2,2843,Store,5686
13066,2022-09-25,2472,76,5,5,4245,Online,21225
13067,2022-04-23,3339,197,4,5,3467,Store,17335
13068,2022-06-15,720,5,1,4,2915,Online,11660
13069,2023-10-30,1236,3,3,4,1452,Store,5808
13070,2022-01-08,563,4,1,1,2485,Online,2485
13071,2023-12-15,983,191,2,5,4753,Store,23765
13072,2022-08-05,2967,5,4,1,2287,Store,2287
13073,2023-03-07,2336,189,3,4,2373,Online,9492
13074,2022-10-19,425,57,3,1,3240,Online,3240
13075,2022-02-19,554,99,5,4,4634,Online,18536
13076,2022-04-17,759,170,1,2,3132,Store,6264
13077,2022-01-09,1731,83,3,4,828,Store,3312
13078,2023-12-01,244,184,4,5,1835,Store,9175
13079,2023-04-01,3784,200,5,5,3107,Store,15535
13080,2022-11-19,3942,156,1,2,2088,Store,4176
13081,2022-11-05,3705,55,4,2,3992,Online,7984
13082,2023-09-14,3048,166,1,4,3813,Store,15252
13083,2022-05-25,1358,23,3,5,2591,Store,12955
13084,2023-02-16,2376,135,4,4,1432,Online,5728
13085,2022-04-24,2763,38,5,4,4042,Store,16168
13086,2023-07-29,1130,109,2,2,1578,Store,3156
13087,2023-02-03,1786,185,4,4,830,Store,3320
13088,2022-10-02,1911,85,1,4,3774,Online,15096
13089,2022-05-04,1963,37,2,2,4051,Store,8102
13090,2022-03-27,2849,134,4,2,1627,Online,3254
13091,2023-08-05,3151,138,5,3,4131,Online,12393
13092,2022-02-16,1189,155,1,4,2124,Store,8496
13093,2023-12-12,1870,116,1,3,4550,Store,13650
13094,2022-07-20,2679,106,2,2,3631,Online,7262
13095,2022-10-03,2010,57,3,5,1862,Store,9310
13096,2023-07-03,1081,92,1,3,2310,Online,6930
13097,2023-12-16,960,16,5,1,2911,Store,2911
13098,2022-05-10,3008,114,2,1,1740,Online,1740
13099,2023-03-24,1212,59,1,3,826,Store,2478
13100,2023-01-24,3124,156,4,1,1044,Online,1044
13101,2023-07-30,3144,3,3,5,706,Store,3530
13102,2022-09-20,2801,185,5,4,1523,Online,6092
13103,2023-09-24,324,193,5,5,4371,Store,21855
13104,2022-10-05,3684,117,5,1,2331,Online,2331
13105,2023-12-15,3410,195,3,4,2272,Online,9088
13106,2022-02-15,2203,158,2,1,3227,Online,3227
13107,2022-06-17,2107,19,3,3,2966,Online,8898
13108,2023-03-21,3347,97,3,5,4863,Online,24315
13109,2023-09-14,1795,136,5,4,2583,Online,10332
13110,2022-02-15,2249,190,2,2,1280,Store,2560
13111,2023-12-25,2343,19,3,5,2655,Store,13275
13112,2023-06-24,3394,36,3,2,1062,Store,2124
13113,2022-03-28,3401,112,2,3,2403,Online,7209
13114,2023-01-20,1976,197,1,1,4035,Store,4035
13115,2023-10-31,1414,60,5,3,2061,Store,6183
13116,2022-09-22,3046,34,5,2,4479,Online,8958
13117,2022-01-22,1308,183,2,4,3923,Online,15692
13118,2023-12-04,3248,155,3,3,3135,Online,9405
13119,2023-03-26,2658,167,4,1,3490,Store,3490
13120,2022-08-20,2397,42,5,4,4894,Store,19576
13121,2022-07-05,1456,42,1,4,1517,Online,6068
13122,2022-11-22,963,88,4,1,3522,Online,3522
13123,2022-07-02,1718,176,5,4,1893,Online,7572
13124,2023-02-01,2430,159,1,5,2197,Store,10985
13125,2023-04-26,1296,22,5,4,3650,Online,14600
13126,2023-02-07,2540,87,4,2,3978,Online,7956
13127,2023-04-08,3619,41,5,5,1255,Store,6275
13128,2023-02-21,2379,24,1,3,1053,Store,3159
13129,2022-07-21,875,168,1,4,1967,Online,7868
13130,2022-03-06,3671,160,3,1,3726,Online,3726
13131,2023-07-09,2206,51,5,5,2151,Online,10755
13132,2022-01-17,432,33,5,4,3807,Store,15228
13133,2022-07-02,3397,28,4,2,3363,Online,6726
13134,2023-01-26,1140,90,3,4,695,Store,2780
13135,2022-02-13,3592,82,2,4,2206,Store,8824
13136,2023-12-01,619,122,3,5,1141,Store,5705
13137,2023-04-27,619,79,2,2,961,Store,1922
13138,2022-09-20,2674,102,4,4,4797,Online,19188
13139,2022-06-23,435,191,3,5,1705,Online,8525
13140,2023-03-17,1546,22,3,1,4103,Online,4103
13141,2023-07-20,2844,18,4,4,2907,Online,11628
13142,2022-08-08,932,2,3,3,2442,Online,7326
13143,2023-07-12,572,94,4,1,1710,Store,1710
13144,2023-01-29,266,89,4,4,676,Online,2704
13145,2022-07-14,3470,154,2,1,3936,Online,3936
13146,2023-02-13,102,39,2,3,4744,Online,14232
13147,2023-04-16,3135,17,1,1,4569,Store,4569
13148,2022-12-13,3045,16,1,4,4977,Online,19908
13149,2023-04-07,3759,155,5,3,4544,Store,13632
13150,2022-03-02,2757,177,2,2,1844,Online,3688
13151,2022-06-15,3063,131,5,5,1584,Store,7920
13152,2023-11-03,2872,42,5,5,1544,Online,7720
13153,2022-05-31,3974,63,2,4,643,Online,2572
13154,2022-04-21,1535,29,3,5,4094,Store,20470
13155,2023-05-03,2270,130,3,5,1792,Online,8960
13156,2023-07-03,2963,107,5,4,2815,Online,11260
13157,2022-01-03,2484,104,1,4,2562,Online,10248
13158,2023-04-28,1214,14,5,1,878,Online,878
13159,2022-01-13,640,12,5,5,3540,Online,17700
13160,2022-06-11,2993,24,3,1,1830,Online,1830
13161,2022-12-10,334,28,1,5,3419,Online,17095
13162,2023-03-25,907,146,2,5,1017,Store,5085
13163,2022-11-28,1582,101,5,2,3588,Store,7176
13164,2022-09-21,1605,134,1,5,2831,Store,14155
13165,2022-03-24,3373,30,3,4,4166,Store,16664
13166,2022-11-30,2399,34,2,5,1455,Store,7275
13167,2023-01-15,1900,186,5,3,3518,Online,10554
13168,2022-08-07,570,156,3,2,1745,Store,3490
13169,2023-10-20,4000,200,5,1,3061,Online,3061
13170,2023-03-30,2776,75,5,5,955,Online,4775
13171,2023-11-04,2163,181,3,5,1796,Store,8980
13172,2022-03-30,1546,16,5,1,4031,Store,4031
13173,2022-11-29,909,154,1,2,741,Store,1482
13174,2022-11-06,367,193,2,1,1248,Online,1248
13175,2023-12-28,3341,185,4,5,4076,Online,20380
13176,2023-02-24,2852,159,3,1,4209,Store,4209
13177,2023-09-01,3158,27,5,1,4846,Store,4846
13178,2023-12-26,2944,112,4,5,2180,Online,10900
13179,2022-12-20,3017,49,4,2,4426,Store,8852
13180,2022-04-10,2426,137,5,4,4418,Store,17672
13181,2022-05-25,3219,26,2,2,3143,Online,6286
13182,2022-01-10,3060,6,1,4,2648,Online,10592
13183,2022-02-13,2166,135,3,5,4736,Online,23680
13184,2023-01-21,1014,13,2,5,1867,Online,9335
13185,2023-05-10,3207,177,2,4,1589,Online,6356
13186,2023-05-08,2575,10,2,5,2184,Online,10920
13187,2022-06-18,1873,43,4,5,4731,Store,23655
13188,2023-10-04,814,110,1,4,2187,Online,8748
13189,2023-06-15,206,177,5,1,2748,Store,2748
13190,2022-12-02,3305,112,4,2,1768,Store,3536
13191,2023-05-28,816,101,2,2,3011,Online,6022
13192,2022-05-10,66,18,1,3,2179,Online,6537
13193,2023-06-23,2052,11,4,5,3933,Store,19665
13194,2023-05-29,3,10,3,1,4549,Online,4549
13195,2022-09-07,3331,156,3,1,4304,Store,4304
13196,2022-05-18,1739,53,3,5,2875,Store,14375
13197,2022-10-02,325,54,3,2,1618,Store,3236
13198,2023-04-09,1264,153,3,3,2639,Online,7917
13199,2022-05-21,2039,6,4,3,2737,Online,8211
13200,2022-09-13,605,106,3,3,2225,Store,6675
13201,2023-04-01,796,139,5,4,2717,Online,10868
13202,2023-03-10,2583,33,2,4,2407,Store,9628
13203,2023-08-30,1822,69,2,5,2355,Store,11775
13204,2022-06-22,3390,96,5,3,3799,Online,11397
13205,2023-04-18,2647,174,2,1,2432,Online,2432
13206,2023-02-27,3123,88,4,4,4752,Online,19008
13207,2023-03-15,3881,55,5,4,2393,Online,9572
13208,2022-02-26,3542,198,1,5,3629,Online,18145
13209,2023-05-13,2880,51,2,4,2462,Online,9848
13210,2023-09-06,3115,25,3,5,2900,Online,14500
13211,2022-06-18,3276,105,3,1,867,Online,867
13212,2023-08-05,347,23,1,5,4405,Online,22025
13213,2023-07-15,1082,178,3,3,1383,Online,4149
13214,2023-03-04,59,46,1,4,3825,Online,15300
13215,2023-02-23,2728,172,2,2,4672,Store,9344
13216,2022-12-13,1710,141,4,5,3619,Store,18095
13217,2023-06-01,2559,199,1,1,3201,Online,3201
13218,2023-03-31,3390,176,4,3,3733,Online,11199
13219,2023-12-15,3505,145,5,5,1840,Store,9200
13220,2022-07-21,3444,14,2,3,4034,Store,12102
13221,2022-06-28,2255,158,2,1,2988,Online,2988
13222,2022-02-26,111,105,5,3,2208,Online,6624
13223,2023-11-29,23,122,4,1,1456,Store,1456
13224,2023-08-27,1452,158,4,4,2653,Online,10612
13225,2023-05-16,3817,33,4,3,1660,Store,4980
13226,2022-04-22,1964,120,4,2,3878,Store,7756
13227,2022-05-28,787,182,5,2,620,Store,1240
13228,2023-12-16,1708,185,2,2,790,Online,1580
13229,2023-01-13,3083,31,3,5,1556,Online,7780
13230,2022-12-14,2620,23,4,4,3267,Online,13068
13231,2022-12-24,1958,180,4,4,4958,Store,19832
13232,2022-02-25,3816,115,2,1,4674,Store,4674
13233,2022-11-12,747,54,5,1,1580,Store,1580
13234,2022-07-04,515,175,5,5,3451,Store,17255
13235,2022-02-23,2192,177,2,3,2703,Store,8109
13236,2022-02-06,3040,84,3,5,1860,Online,9300
13237,2023-12-24,1766,56,2,2,550,Online,1100
13238,2022-09-27,3593,92,2,4,1539,Store,6156
13239,2023-05-23,2857,8,3,1,2246,Online,2246
13240,2022-08-16,2342,150,3,1,3012,Online,3012
13241,2023-03-04,325,62,3,4,4831,Online,19324
13242,2023-12-24,2241,54,3,2,3037,Store,6074
13243,2022-01-01,3363,163,4,2,3517,Store,7034
13244,2022-01-23,3711,119,1,2,2054,Store,4108
13245,2023-05-18,3491,108,1,4,1588,Store,6352
13246,2023-03-24,2508,88,3,5,4652,Online,23260
13247,2023-05-11,2020,15,4,2,4195,Store,8390
13248,2023-03-01,1072,114,3,5,2405,Online,12025
13249,2023-12-01,3179,5,4,3,4915,Store,14745
13250,2022-01-18,3336,17,5,1,4247,Online,4247
13251,2023-03-21,3325,92,4,5,2186,Store,10930
13252,2023-07-15,1563,117,5,3,4482,Store,13446
13253,2023-07-13,1545,131,1,4,4781,Store,19124
13254,2023-09-19,1756,147,3,3,712,Store,2136
13255,2022-02-08,3230,102,2,3,920,Online,2760
13256,2023-12-30,526,165,4,1,4249,Store,4249
13257,2022-07-29,919,149,5,3,4495,Store,13485
13258,2022-07-30,2077,101,1,3,1942,Online,5826
13259,2023-07-19,538,51,1,1,3502,Store,3502
13260,2022-10-08,1750,54,4,4,1441,Online,5764
13261,2022-05-13,2191,139,2,2,2538,Store,5076
13262,2023-03-25,627,193,2,5,1480,Store,7400
13263,2022-09-21,841,158,5,5,1194,Online,5970
13264,2022-04-21,2266,90,1,3,2127,Store,6381
13265,2023-07-09,593,113,2,2,4472,Store,8944
13266,2022-08-26,713,171,2,2,2445,Store,4890
13267,2023-04-02,67,36,4,3,2866,Online,8598
13268,2023-05-31,761,90,3,5,1732,Online,8660
13269,2022-06-22,2192,185,2,5,727,Online,3635
13270,2022-07-12,1165,120,1,2,2629,Store,5258
13271,2023-05-30,1370,91,2,2,4219,Store,8438
13272,2023-07-22,465,154,1,3,4207,Store,12621
13273,2023-02-13,96,98,5,5,4053,Online,20265
13274,2023-11-19,408,60,1,5,4801,Online,24005
13275,2023-09-20,3190,90,5,3,2656,Online,7968
13276,2022-03-25,1854,22,1,3,1353,Online,4059
13277,2023-11-02,3769,24,5,4,4528,Online,18112
13278,2022-03-21,804,140,4,2,946,Online,1892
13279,2023-08-01,1468,75,2,2,1759,Online,3518
13280,2022-07-28,757,60,2,2,4173,Online,8346
13281,2023-06-06,2006,149,2,1,1439,Online,1439
13282,2022-07-18,3452,80,2,1,3244,Store,3244
13283,2023-07-25,2761,164,5,3,4326,Online,12978
13284,2022-08-22,2326,7,2,4,4291,Store,17164
13285,2022-09-01,361,189,1,1,2359,Store,2359
13286,2023-01-28,1394,53,2,2,4043,Online,8086
13287,2023-07-20,3694,156,5,4,641,Online,2564
13288,2023-03-22,212,24,3,5,827,Online,4135
13289,2023-01-28,1283,53,2,3,548,Online,1644
13290,2022-01-09,1700,13,5,1,3696,Store,3696
13291,2023-09-05,1121,78,4,4,3478,Store,13912
13292,2023-12-16,1234,95,5,1,1494,Store,1494
13293,2022-06-02,1572,72,2,1,2811,Online,2811
13294,2022-04-20,778,1,4,3,2405,Online,7215
13295,2022-09-23,3684,104,5,1,3952,Store,3952
13296,2023-01-08,2069,115,3,3,543,Online,1629
13297,2022-06-01,729,81,3,3,1383,Online,4149
13298,2023-08-18,3505,41,2,5,4553,Online,22765
13299,2023-02-19,616,187,3,2,2978,Store,5956
13300,2023-10-08,371,13,2,5,1899,Online,9495
13301,2022-11-22,3465,182,3,1,2693,Online,2693
13302,2023-11-03,2672,175,4,5,4101,Store,20505
13303,2023-07-05,1243,27,4,4,2700,Online,10800
13304,2022-06-25,1528,123,4,5,4684,Store,23420
13305,2023-06-09,632,40,3,5,526,Store,2630
13306,2022-11-11,761,160,1,5,2745,Online,13725
13307,2022-03-08,847,186,1,3,840,Store,2520
13308,2023-07-07,948,76,3,2,612,Store,1224
13309,2022-07-03,1120,171,5,5,2707,Store,13535
13310,2022-02-04,1456,52,2,5,3729,Store,18645
13311,2023-05-20,2236,80,4,2,4295,Store,8590
13312,2022-03-17,2549,34,3,5,2674,Online,13370
13313,2023-04-17,2924,134,1,2,1538,Online,3076
13314,2023-08-05,2423,48,1,5,2634,Online,13170
13315,2023-06-07,2482,146,4,5,4059,Store,20295
13316,2022-10-10,3495,81,1,4,843,Online,3372
13317,2023-06-20,1168,167,2,4,4764,Store,19056
13318,2022-10-01,3612,7,3,4,2133,Online,8532
13319,2023-06-23,2547,6,4,3,4884,Store,14652
13320,2022-02-23,2054,53,2,1,3085,Online,3085
13321,2022-02-24,1341,1,2,4,3114,Store,12456
13322,2022-10-04,3846,29,4,1,3790,Online,3790
13323,2023-03-19,1254,92,1,2,3781,Online,7562
13324,2023-02-22,3194,197,4,1,3898,Online,3898
13325,2023-09-24,1519,103,3,2,2386,Online,4772
13326,2022-08-13,1730,123,3,1,1498,Store,1498
13327,2023-07-24,2665,102,2,2,4667,Store,9334
13328,2022-09-12,1960,98,1,4,3640,Online,14560
13329,2022-06-25,711,177,1,4,4051,Online,16204
13330,2023-07-20,475,59,2,4,2947,Online,11788
13331,2022-05-26,574,141,4,2,1396,Store,2792
13332,2023-10-26,2844,45,5,3,4675,Online,14025
13333,2023-01-20,508,174,5,1,1859,Store,1859
13334,2022-09-19,2640,122,4,2,3896,Online,7792
13335,2023-06-15,2223,23,1,4,3620,Store,14480
13336,2023-01-06,3593,32,2,1,4542,Store,4542
13337,2023-11-14,692,72,5,4,3516,Online,14064
13338,2022-07-16,1295,111,5,3,1374,Online,4122
13339,2023-08-08,1698,75,1,5,4261,Online,21305
13340,2023-08-20,788,141,4,4,3985,Online,15940
13341,2022-10-11,3790,53,3,5,1409,Online,7045
13342,2022-10-29,572,20,1,3,2569,Store,7707
13343,2022-05-12,2234,129,5,5,1845,Store,9225
13344,2022-04-30,587,57,5,4,1079,Online,4316
13345,2023-12-29,3166,66,5,3,2515,Store,7545
13346,2022-05-16,3651,139,2,1,4408,Store,4408
13347,2023-09-20,514,46,4,5,4950,Store,24750
13348,2023-07-27,3250,30,3,5,2671,Store,13355
13349,2023-06-13,2702,197,5,2,1818,Online,3636
13350,2022-02-03,1976,7,5,4,2420,Online,9680
13351,2023-06-16,556,152,4,4,527,Online,2108
13352,2022-07-27,1710,95,3,5,1737,Store,8685
13353,2023-11-05,3974,176,5,5,2880,Online,14400
13354,2022-10-26,3976,43,2,5,1843,Store,9215
13355,2023-06-06,295,79,2,4,3770,Online,15080
13356,2022-04-04,3303,36,3,2,527,Store,1054
13357,2023-02-18,3308,129,5,5,1267,Store,6335
13358,2023-01-06,1117,7,1,4,3650,Store,14600
13359,2023-02-13,1511,44,4,4,4192,Store,16768
13360,2023-01-18,2092,61,5,2,1719,Online,3438
13361,2023-03-17,2587,26,3,2,3043,Online,6086
13362,2023-03-23,1808,107,2,2,1683,Online,3366
13363,2023-09-11,3547,107,4,1,947,Online,947
13364,2023-09-09,2087,121,2,1,3189,Store,3189
13365,2022-03-12,3457,158,2,5,2776,Online,13880
13366,2022-03-25,3507,1,4,4,3504,Store,14016
13367,2022-07-28,1983,63,2,2,1683,Store,3366
13368,2022-09-16,2337,15,3,1,1865,Store,1865
13369,2022-08-27,248,191,3,5,792,Store,3960
13370,2022-10-29,3634,55,2,4,4963,Store,19852
13371,2022-08-20,2407,57,1,2,3938,Online,7876
13372,2022-10-09,1462,117,3,1,4282,Store,4282
13373,2023-01-29,1819,20,3,1,4011,Store,4011
13374,2023-02-22,2257,150,3,4,1498,Store,5992
13375,2022-07-25,2172,89,2,1,3003,Online,3003
13376,2022-09-21,975,178,1,4,848,Online,3392
13377,2022-11-07,1878,117,5,2,985,Store,1970
13378,2023-11-28,3833,164,3,4,4680,Store,18720
13379,2023-09-18,403,165,5,2,4782,Online,9564
13380,2022-03-20,284,174,5,3,2594,Store,7782
13381,2022-12-08,2711,119,3,1,1577,Online,1577
13382,2023-07-16,2624,155,3,3,1602,Online,4806
13383,2022-04-05,2020,147,2,4,1486,Online,5944
13384,2022-12-17,241,83,2,2,3437,Online,6874
13385,2022-03-03,167,16,4,1,2829,Online,2829
13386,2022-05-22,1776,54,5,5,1791,Store,8955
13387,2022-04-21,561,95,3,1,2522,Store,2522
13388,2023-09-08,3771,162,4,5,1530,Store,7650
13389,2023-06-11,2196,79,5,1,2909,Online,2909
13390,2023-11-02,701,179,1,2,3331,Online,6662
13391,2022-06-06,2671,36,4,4,3510,Online,14040
13392,2023-06-23,1920,127,3,2,2038,Online,4076
13393,2023-08-20,265,181,2,1,1303,Online,1303
13394,2022-01-09,2549,90,4,5,4336,Store,21680
13395,2022-10-03,2327,94,1,2,742,Online,1484
13396,2022-08-15,2797,190,1,2,2886,Store,5772
13397,2022-07-05,2951,159,3,5,1599,Store,7995
13398,2023-08-14,2207,89,2,3,4752,Online,14256
13399,2022-08-04,1084,132,3,1,4943,Online,4943
13400,2023-03-09,499,12,1,2,661,Online,1322
13401,2023-07-23,3389,181,3,2,4465,Store,8930
13402,2023-10-18,1611,61,3,1,794,Store,794
13403,2022-12-22,488,147,5,5,4509,Store,22545
13404,2023-01-27,465,119,4,1,1770,Store,1770
13405,2023-08-02,228,184,5,4,3643,Store,14572
13406,2022-10-02,666,9,4,4,3041,Store,12164
13407,2023-05-09,1380,25,4,2,934,Online,1868
13408,2023-09-09,1490,54,5,4,4489,Store,17956
13409,2023-03-27,2870,112,2,1,4411,Store,4411
13410,2023-02-24,799,175,3,2,1680,Store,3360
13411,2023-12-01,2801,41,5,4,3745,Store,14980
13412,2022-06-13,3299,179,1,5,3137,Online,15685
13413,2023-07-17,3241,50,1,4,4968,Store,19872
13414,2023-09-30,3356,117,4,5,2521,Online,12605
13415,2023-08-15,3930,135,5,4,3054,Store,12216
13416,2022-07-02,262,27,4,5,1173,Online,5865
13417,2022-11-06,3874,176,4,1,1490,Online,1490
13418,2022-01-17,860,111,2,1,2240,Store,2240
13419,2023-03-22,364,55,3,3,3905,Online,11715
13420,2022-06-19,2047,191,4,1,3850,Online,3850
13421,2022-10-07,2031,107,4,4,1591,Store,6364
13422,2022-12-06,3593,134,3,2,878,Store,1756
13423,2023-12-27,3933,163,5,5,1841,Store,9205
13424,2023-12-11,2146,160,1,1,4082,Store,4082
13425,2023-06-03,1036,6,5,2,1678,Store,3356
13426,2022-01-11,2832,191,5,5,900,Online,4500
13427,2023-06-08,583,18,1,5,3121,Store,15605
13428,2023-09-14,927,159,3,5,2438,Online,12190
13429,2022-05-13,3489,52,5,1,4375,Store,4375
13430,2023-10-02,3573,144,3,5,2241,Online,11205
13431,2022-05-28,2183,184,1,3,2584,Store,7752
13432,2023-07-20,2307,195,5,1,4808,Store,4808
13433,2022-03-20,916,190,2,2,1950,Online,3900
13434,2022-12-12,2565,81,3,3,2991,Online,8973
13435,2023-09-01,1987,180,4,3,3591,Online,10773
13436,2022-09-06,1775,133,5,1,3011,Store,3011
13437,2023-10-01,3366,181,5,5,1006,Store,5030
13438,2023-06-26,3919,145,4,3,3295,Online,9885
13439,2022-01-24,3683,159,5,4,4043,Online,16172
13440,2023-04-16,1464,16,2,2,1501,Online,3002
13441,2022-07-20,151,185,5,4,4715,Online,18860
13442,2022-05-11,1505,21,2,1,3183,Store,3183
13443,2023-09-26,3330,169,5,3,2953,Online,8859
13444,2022-12-22,868,39,2,5,2452,Online,12260
13445,2022-05-30,3221,37,4,5,3506,Online,17530
13446,2023-06-10,3022,169,5,3,2964,Store,8892
13447,2022-10-31,142,53,2,3,4571,Online,13713
13448,2023-06-25,2299,74,1,5,2115,Store,10575
13449,2022-02-19,3006,32,2,2,3520,Store,7040
13450,2023-04-09,3818,25,1,1,1230,Online,1230
13451,2022-08-28,907,181,4,2,1053,Online,2106
13452,2023-04-27,2692,64,4,5,3055,Online,15275
13453,2023-03-31,1071,161,2,1,1725,Store,1725
13454,2022-10-10,3444,103,4,1,3931,Store,3931
13455,2022-12-01,94,102,1,5,4544,Online,22720
13456,2022-12-18,761,38,1,5,3892,Store,19460
13457,2023-10-30,356,92,3,3,4609,Online,13827
13458,2023-10-11,532,79,3,3,1789,Store,5367
13459,2022-11-23,2740,136,1,3,3252,Store,9756
13460,2022-12-02,3344,1,3,5,1262,Store,6310
13461,2023-10-28,2018,59,5,2,1596,Online,3192
13462,2022-03-22,1453,35,3,1,2144,Online,2144
13463,2022-03-28,2696,16,4,2,3328,Store,6656
13464,2022-09-15,3821,142,1,4,3259,Online,13036
13465,2022-07-04,2750,5,3,2,1149,Online,2298
13466,2023-11-23,2772,80,4,4,4993,Store,19972
13467,2023-11-29,917,21,4,4,4665,Store,18660
13468,2022-05-03,2112,58,4,1,3447,Online,3447
13469,2022-04-06,3944,57,4,1,3196,Store,3196
13470,2023-08-28,2974,139,1,4,2816,Store,11264
13471,2023-05-30,3236,71,1,5,562,Store,2810
13472,2023-03-19,3461,121,5,4,1131,Store,4524
13473,2023-05-29,1493,136,3,3,3861,Store,11583
13474,2023-01-06,3622,142,4,1,2506,Online,2506
13475,2022-11-01,727,177,4,2,1007,Online,2014
13476,2022-12-23,1555,108,1,1,3978,Online,3978
13477,2022-05-28,766,161,3,5,1334,Online,6670
13478,2022-10-12,1610,152,3,3,1637,Store,4911
13479,2023-10-19,923,199,5,5,3220,Store,16100
13480,2022-09-19,653,38,5,2,539,Store,1078
13481,2023-07-28,905,79,2,1,2325,Store,2325
13482,2023-05-06,3089,50,1,2,3553,Online,7106
13483,2022-01-31,2655,89,3,3,3979,Online,11937
13484,2023-12-03,746,64,1,2,2262,Store,4524
13485,2022-09-25,940,125,2,4,1365,Online,5460
13486,2022-01-12,3373,130,2,3,788,Online,2364
13487,2022-07-10,88,167,2,5,3498,Store,17490
13488,2023-02-04,1834,142,1,5,2665,Store,13325
13489,2023-06-21,563,140,2,2,3439,Online,6878
13490,2022-04-01,1269,81,2,3,3199,Online,9597
13491,2023-08-23,1491,78,5,2,3270,Store,6540
13492,2023-05-16,1466,179,1,4,1941,Online,7764
13493,2022-10-28,3185,10,4,3,2900,Store,8700
13494,2022-04-21,442,44,4,1,4698,Online,4698
13495,2022-03-21,1950,40,2,5,4598,Online,22990
13496,2023-10-14,3973,109,5,2,4875,Online,9750
13497,2023-03-09,3080,188,4,4,3196,Online,12784
13498,2023-02-21,1573,70,1,5,3848,Store,19240
13499,2022-08-02,559,31,2,3,3606,Online,10818
13500,2023-03-23,3172,37,3,5,1747,Store,8735
13501,2022-01-18,3417,186,5,5,4655,Store,23275
13502,2022-02-23,3757,171,2,1,2270,Online,2270
13503,2023-09-01,2801,109,3,1,4786,Online,4786
13504,2022-08-28,2949,97,3,4,1362,Store,5448
13505,2023-02-22,2529,71,2,4,4659,Online,18636
13506,2023-05-01,2751,38,4,2,3104,Online,6208
13507,2023-03-20,3414,8,4,1,1308,Online,1308
13508,2023-07-20,943,34,1,3,2246,Store,6738
13509,2023-08-22,1258,145,3,2,1996,Online,3992
13510,2022-05-03,793,17,4,3,4560,Store,13680
13511,2023-02-24,3307,94,4,1,4369,Online,4369
13512,2023-07-20,2174,82,3,3,4487,Store,13461
